department,dep_id,municipality,mun_id,school_id,school_name,lat,long,address,program_ids,program_labels,program_labels_1,program_labels_2,program_labels_3,program_labels_4,program_labels_5,program_labels_6,modality_ids,modality_labels,modality_labels_1,modality_labels_2,modality_labels_3,modality_labels_4,modality_labels_5,modality_labels_6,modality_labels_7,modality_labels_8,modality_labels_9,modality_labels_10
Madriz,2,San Juan de Río Coco,16,670,CENTRO ESCOLAR FE Y ALEGRIA,13.468613,-86.117871,COMUNIDAD LOS CEDRALES.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,103014,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,671,CENTRO ESCOLAR BENITO JUAREZ,13.561258,-86.112198,DE LA DELEGACION MINICIPAL 9 KM AL ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,672,CENTRO ESCOLAR UNION EUROPEA,13.585634,-86.138255,DE LA DELEGACION DEL MECD 14 KM AL NOR-ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,673,CENTRO ESCOLAR SALOMON DE LA SELVA,13.54209,-86.178232,DE LA GASOLINERA 250 VRS SOBRE LA CARRETERA A LA G.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,107310,"III CICLO,PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL",III CICLO,PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,674,CENTRO ESCOLAR CRISTOBAL COLON,13.533418,-86.161591,DE LA DELEGACION MUNICIPAL 4 KM AL SUR-ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,675,CENTRO ESCOLAR NUEVO AMANECER,13.474947,-86.159024,SAN JUAN DEL RIO COCO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,676,CENTRO ESCOLAR SAMARITANO SPOURSE,13.497774,-86.174457,DELAGACIÓN MCPAL 15 KM AL OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,677,CENTRO ESCOLAR SAN ANTONIO ABAJO SECTOR B,13.492483,-86.131032,SAN ANTONIO ABAJO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,678,CENTRO ESCOLAR SAN PEDRO DEL OJOCHE,13.459086,-86.174553,DELEGACIÓN MUNICIPAL 24 KM AL ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,679,CENTRO ESCOLAR NUESTRA SEÑORA DEL CARMEN,13.568698,-86.194527,BÁLSAMO ARRIBA.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1071014,"III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,680,CENTRO ESCOLAR NUEVO BELEN,13.48728,-86.145787,DE LA DELEGACION MCPAL 20 KM AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1071014,"III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,681,CENTRO ESCOLAR LA PACIENCIA,13.498276,-86.156956,DE LA DELEGACION MCPAL 12 KM AL SUR OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,682,CENTRO ESCOLAR LA BONANZA,13.542979,-86.107876,.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,684,CENTRO ESCOLAR EL BALCON,13.506328,-86.096204,CERRO BLANCO ABAJO SECTOR EL BALCON.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,685,CENTRO ESCOLAR LA HERMANDAD,13.477501,-86.168291,SAN JOSE (LA BALATRERAL).,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,686,NUEVA ESPERANZA,13.468944,-86.127385,DE LA DELEGACION MUNICIPAL 22 KM AL SUR ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,688,CENTRO ESCOLAR PROFESORA MARTHA LORENA MEDINA,13.543308,-86.17299,CONT. A COOPERATIVA CORCASAN ZONA #1.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,311,"PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL",PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,689,PREESCOLAR SONRISA INFANTIL,13.545575,-86.1597,CONT.DONDE FUE EL RASTRO MUNICIPAL.,NA,NA,NA,NA,NA,NA,NA,NA,11,PREESCOLAR FORMAL MULTINIVEL,PREESCOLAR FORMAL MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Juan de Río Coco,16,690,COLEGIO SAN ANDRES,13.54470235,-86.168456,DE LA DELEGACION MUNICIPAL DEL INSS 150 MTS AL ESTE.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,523,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR",SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,747,INSTITUTO NACIONAL CRISTO REY,13.413534,-86.609892,DEL PARQUE 1 CUADRA AL ESTE.,332,"SECUNDARIA,SECUNDARIA,PRIMARIA",SECUNDARIA,SECUNDARIA,PRIMARIA,NA,NA,NA,52133,"SECUNDARIA REGULAR,PREESCOLAR FORMAL,SECUNDARIA POR ENCUENTRO,PRIMARIA REGULAR",SECUNDARIA REGULAR,PREESCOLAR FORMAL,SECUNDARIA POR ENCUENTRO,PRIMARIA REGULAR,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,748,CENTRO ESCOLAR VIRGEN MARIA AUXILIADORA,13.375393,-86.665699,DE LA DELEGACIÓN MUNICIPAL 15 KM AL OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,749,CENTRO ESCOLAR PROF. RAMON ALFARO,13.427228,-86.714032,EL TABLON.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,750,CENTRO ESCOLAR PROF. ENMA LIDIA SANCHEZ DIAZ,13.399683,-86.641189,DE LA DELEGACION MUNICIPAL 6 KM AL OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,310,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,751,CENTRO ESCOLAR MONS. JOSE DEL CARMEN SUAZO,13.426909,-86.627123,DE LA CABECERA MUNICIPAL 4 KM AL OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,23,"PREESCOLAR FORMAL,PRIMARIA REGULAR",PREESCOLAR FORMAL,PRIMARIA REGULAR,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,752,CENTRO ESCOLAR CACIQUE DIRIANGEN,13.373336,-86.690633,DE LA PLAZA 12 KM AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,753,CENTRO ESCOLAR 14 DE SEPTIEMBRE,13.391422,-86.613036,DE LA SEDE MUNICIPAL 4 KM AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,310,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,754,CENTRO ESCOLAR RAFAELA HERRERA,13.426288,-86.669832,SAN PEDRO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,755,CENTRO ESCOLAR 12 DE OCTUBRE,13.404365,-86.652755,DE LA CABECERA MUNICIPAL 9 KM AL OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410107,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,756,CENTRO ESCOLAR JESUS DE NAZARETH,13.420264,-86.642082,DE LA CABECERA MUNICIPAL 4 KM AL OESTE.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,5109310710,"SECUNDARIA REGULAR,IV CICLO,PRIMARIA REGULAR,III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL",SECUNDARIA REGULAR,IV CICLO,PRIMARIA REGULAR,III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,757,CENTRO ESCOLAR PROF. SALVADOR VILCHEZ,13.374182,-86.653711,DE LA DELEGACION MUNICIPAL 12 KM AL SURESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,758,CENTRO ESCOLAR PROF. GLORIA ICAZA DIAZ,13.440688,-86.649827,DEL PUENTE INALI 3 KM AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,759,CENTRO ESCOLAR PROF. EDMUNDO DIAZ RIOS,13.37316,-86.612464,DE LA DELEGACION MUNICIPAL 8 KM AL SUR ESTE.,22,"PRIMARIA,PRIMARIA",PRIMARIA,PRIMARIA,NA,NA,NA,NA,31410,"PRIMARIA REGULAR,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA REGULAR,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,760,CENTRO ESCOLAR 15 DE SEPTIEMBRE,13.396634,-86.618029,DELEGACION MUNICIPAL 3 KM AL SUR OESTE.,232,"PRIMARIA,SECUNDARIA,PRIMARIA",PRIMARIA,SECUNDARIA,PRIMARIA,NA,NA,NA,111453,"PREESCOLAR FORMAL MULTINIVEL,PRIMARIA MULTIGRADO,SECUNDARIA REGULAR,PRIMARIA REGULAR",PREESCOLAR FORMAL MULTINIVEL,PRIMARIA MULTIGRADO,SECUNDARIA REGULAR,PRIMARIA REGULAR,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,761,CENTRO ESCOLAR DR. JOSE MADRIZ,13.380801,-86.616025,DE LA DELEGACION MUNICIPAL MECD 6 KM AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,762,CENTRO ESCOLAR PROF. JOSE OTILIO RIVAS,13.423883,-86.603436,DE LA DELEGACION MUNICIPAL 3 KM AL NORTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,763,CENTRO ESCOLAR FRANCISCO MORAZAN,13.409399,-86.625832,DE LA DELEGACION MUNICIPAL 3 KM AL NORTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,764,CENTRO ESCOLAR SIMON BOLIVAR,13.404136,-86.585218,DE LA DELEGACION MUNICIPAL 5 KM AL ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,765,CENTRO ESCOLAR PROF. MARIA TERESA VASQUEZ,13.384143,-86.573874,NARANJO # 3.,22,"PRIMARIA,PRIMARIA",PRIMARIA,PRIMARIA,NA,NA,NA,NA,106514,"PREESCOLAR COMUNITARIO MULTINIVEL,Primaria Comunitaria JYA,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,Primaria Comunitaria JYA,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,766,CENTRO ESCOLAR PROF. JOSE JULIAN RODRIGUEZ,13.422058,-86.59653,COMUNIDAD EL VOLCAN MUNICIPIO DE SAN LUCAS.,223,"PRIMARIA,PRIMARIA,SECUNDARIA",PRIMARIA,PRIMARIA,SECUNDARIA,NA,NA,NA,3145,"PRIMARIA REGULAR,PRIMARIA MULTIGRADO,SECUNDARIA REGULAR",PRIMARIA REGULAR,PRIMARIA MULTIGRADO,SECUNDARIA REGULAR,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,767,CENTRO ESCOLAR PROF. MARINA DEL CARMEN CORRALES I.,13.428944,-86.696386,SOBRE LA CARRETERA PANAM. HACIA EL ESPINO.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,1053,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA REGULAR,PRIMARIA REGULAR",PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA REGULAR,PRIMARIA REGULAR,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,768,CENTRO ESCOLAR UNION CENTROAMERICANA,13.445084,-86.71935,CARRETERA PANAM. FRONTERA NORTE CON HONDURAS.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,769,CENTRO ESCOLAR CRISTOBAL COLON,13.396244,-86.734268,DE LA DELEGACION MUNICIPAL 30 KM AL SUROESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,770,CENTRO ESCOLAR RUBÉN DARÍO,13.408862,-86.569193,DE LA DELEGACION DEPARTAMENTAL 12 KM AL ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,771,CENTRO ESCOLAR GENERAL JOSE SANTOS ZELAYA,13.390443,-86.668957,DE LA CABECERA MUNICIPAL 13 KM AL OESTE.,23,"PRIMARIA,SECUNDARIA",PRIMARIA,SECUNDARIA,NA,NA,NA,NA,14510,"PRIMARIA MULTIGRADO,SECUNDARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,SECUNDARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,772,CENTRO ESCOLAR PROF. ENMANUEL MONGALO,13.388104,-86.590695,EL RODEO SAN LUCAS MADRIZ.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,773,CENTRO ESCOLAR PADRE ELADIO RAMON GARMENDIA RODRIGUEZ,13.399872,-86.598683,DE LA DELEGACION MUNICIPAL 8 KM AL SUR ESTE.,23,"PRIMARIA,SECUNDARIA",PRIMARIA,SECUNDARIA,NA,NA,NA,NA,143010,"PRIMARIA MULTIGRADO,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,774,CENTRO ESCOLAR DR. JUAN BENITO BRICEÑO,13.376177,-86.590271,QUEBRADA ABAJO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,775,CENTRO ESCOLAR GENERAL JOSÉ DOLORES ESTRADA,13.389517,-86.701912,DE LA DELEGACIÓN MUNICIPAL 18 KMS AL SUROESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,776,CENTRO ESCOLAR INMACULADA CONCEPCION,13.404673,-86.610036,DE LA DELEGACION MUNICIPAL 3 KM AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,114,"PREESCOLAR COMUNITARIO,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,777,CENTRO ESCOLAR DR. LORENZO GUERRERO,13.413885,-86.600941,COMUNIDAD EL GUAYLO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,781,CENTRO ESCOLAR NIÑO DIOS,13.3588636,-86.5864127,DE LA CABECERA MUNICIPAL 97½ KM AL NOROESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,San Lucas,19,853,CENTRO ESCOLAR SAN PEDRO,13.363097,-86.5769,DEL MECD 10 KM AL OESTE DE PUEBLO NUEVO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,Somoto,13,504,CENTRO ESCOLAR SALOMON DE LA SELVA,13.479221,-86.584266,IGLESIA ASAMBLEA DE DIOS 1½C OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,31011,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,PREESCOLAR FORMAL MULTINIVEL",PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,PREESCOLAR FORMAL MULTINIVEL,NA,NA,NA,NA,NA,NA,NA
Madriz,2,Somoto,13,505,CENTRO ESCOLAR RUBÈN DARÌO,13.480416,-86.585272,INNS 4 CUADRAS AL OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,231,"PREESCOLAR FORMAL,PRIMARIA REGULAR,PREESCOLAR COMUNITARIO",PREESCOLAR FORMAL,PRIMARIA REGULAR,PREESCOLAR COMUNITARIO,NA,NA,NA,NA,NA,NA,NA
Madriz,2,Somoto,13,506,INSTITUTO NACIONAL AUGUSTO SALINAS PINELL,13.48203,-86.577591,FRENTE AL COSTADO SUR ESTADIO SANTIAGO.,33,"SECUNDARIA,SECUNDARIA",SECUNDARIA,SECUNDARIA,NA,NA,NA,NA,513,"SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO",SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,Somoto,13,507,CENTRO ESCOLAR JOSÈ DE LA CRUZ MENA,13.452996,-86.526178,"DEL KM 209½, 12 KM AL SUR.",23,"PRIMARIA,SECUNDARIA",PRIMARIA,SECUNDARIA,NA,NA,NA,NA,141030,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,NA,NA,NA,NA,NA,NA,NA
Madriz,2,Somoto,13,508,CENTRO ESCOLAR REPÚBLICA DE MÉXICO,13.455733,-86.554864,DE SOMOTO 6 KM AL ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
Madriz,2,Somoto,13,509,CENTRO ESCOLAR LA GERMANIA,13.601293,-86.73292,CEMENTERIO MUNICIPAL 36KM AL NORESTE.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,103014,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
Madriz,2,Somoto,13,510,CENTRO ESCOLAR PROFESORA ROMELIA CASTELLÓN,13.502171,-86.553337,A ORILLA DE CARRETERA PANAMERICANA KM 213.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
