Nombre,school_id,Latitud,Longitud,Direccion,modality_labels,modality_ids,program_ids,program_labels,department,municipality,dep_id,mun_id
CENIZABU,5527,13.32894000,-85.98068000,CENIZABU.,"III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","107,10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
BREYERA #1,5528,13.39069000,-85.93081000,LA BREYERA # 1.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CUATRO ESQUINAS,5529,13.34255000,-85.97079000,CUATRO ESQUINAS.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR ALFREDO ALEGRIA,5530,13.37433000,-85.88368000,EL VENADO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
EL TAMALAQUE,5531,13.39218000,-85.95936000,TAMALAQUE.,"PRIMARIA REGULAR,PRIMARIA MULTIGRADO,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL","3,14,30,10","2,2,3","PRIMARIA,PRIMARIA,SECUNDARIA",Jinotega,Santa María de Pantasma,13,118
FLOR DE PINO DE VILAN #1,5532,13.39272000,-85.87431000,FLOR DE PINO #1.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
LA VIGIA,5533,13.47722000,-85.90394000,LA VIGIA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
SOMPOPERITA,5534,13.48205000,-85.85398000,SOMPOPERITA.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO","10,30,14","3,2","SECUNDARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
SANTA CRUZ,5535,13.44532000,-85.89588000,SANTA CRUZ.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR AUGUSTO CESAR SANDINO,5536,13.50016000,-85.98421000,LAS PARCELAS.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA REGULAR","10,3",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
ESCUELA EL VENTARRON #1,5537,13.34456000,-85.87722000,EL VENTARON.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
EL PLATANO,5538,13.41293000,-85.83427000,EL PLATANO.,"PRIMARIA REGULAR,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","3,14,10","2,2","PRIMARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
FLOR DE PINO DE VILAN #2,5539,13.41091000,-85.85717000,FLOR DE PINO #2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
AGUAS CALIENTES,5540,13.39240000,-85.82089000,AGUAS CALIENTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
VENADO #2,5541,13.35978000,-85.87429000,EL VENADO #2.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO","10,30,14","3,2","SECUNDARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
LOS CEDROS,5542,13.32668800,-85.86773200,LOS CEDROS.,"III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","107,10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
EL JILGUERO,5543,13.34686600,-85.85941200,EL JILGUERO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
LOS CHAGUITONES,5544,13.29949000,-85.90663000,CHAGUITONES.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA POR ENCUENTRO,III CICLO,PRIMARIA MULTIGRADO","10,13,107,14","3,2","SECUNDARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
JIQUELITE #2,5545,13.45792000,-85.99149000,JIQUELITE NO2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA REGULAR","14,10,3","2,2","PRIMARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
LAS PIEDRAS #1,5546,13.47044000,-85.93488000,LAS PIEDRAS.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
ANIZALES #2,5547,13.33005000,-86.02742000,ANIZALES NO2.,"PRIMARIA MULTIGRADO,III CICLO,EBA,PREESCOLAR COMUNITARIO MULTINIVEL","14,107,102,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
EL CHAMARRO #1,5548,13.42852000,-85.83540000,EL CHAMORRO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
LINDA VISTA,5549,13.35775000,-85.89890000,LINDA VISTA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
EL PRISIONERO #2,5550,13.42915000,-85.98599000,EL PRISIONERO.,"PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,PRIMARIA MULTIGRADO","10,107,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
RUBEN DARÍO (JIQUELITE #1),5551,13.47609000,-85.97147000,JIQUELITE #1.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
SAN VICENTE #1,5552,13.43676000,-85.79425300,LOS PLANES DE VILAN.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR PALMERAS,5553,13.50928000,-86.01401000,PALMERAS.,"III CICLO,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","107,14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR EL BRAMADERO,5554,13.43938000,-85.94320000,BRAMADERO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
EL TAMARINDO,5555,13.35920000,-85.96685000,EL TAMARINDO.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
SANTA ELENA,5556,13.40878000,-85.80379000,SANTA ELENA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
LOS LIMONES # 2,5557,13.34921000,-85.91715000,LIMONES # 2.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR SACRAMENTO,5558,13.29080000,-85.98561000,SACRAMENTO.,"PRIMARIA MULTIGRADO,PRIMARIA REGULAR,III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL","14,3,107,10","2,2","PRIMARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
EL RECUERDO # 1,5559,13.32342000,-86.00492000,RECUERDO.,"SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","30,10,14","3,2","SECUNDARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR ANDRES CASTRO,5560,13.45996000,-86.00993000,JIQUELITE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR QUEBRADA EL HULE NO 2,5561,13.35947800,-85.98155600,JIQUELITE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
LOS CEDROS CENTRAL,5562,13.31943000,-85.89374000,LOS CEDROS.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CRISTOBAL COLÓN (GUAPINOL 1),5563,13.36518000,-85.82824000,GUAPINOL # 1.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR ARENALES,5564,13.43469000,-85.81256000,SANTA MARIA DE PANTASMA ARENALES.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR SAN VICENTE # 2,5565,13.45120000,-85.80320400,SAN VICENTE #2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
ANIZALES Nº 3,5566,13.33689000,-86.01533000,ANIZALES.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CUA ABAJO #2.,5567,13.48574000,-85.81423000,CUA ABAJO #2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
WALE ARRIBA #1,5568,13.30436000,-85.94221000,WALE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO","14,10,107",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CHAMARRO #2,5569,13.42661000,-85.85112000,CHAMORRO #2..,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
ESCUELA SAN JOSE #2,5570,13.34300000,-85.82432000,EL GUAPINOL.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR JULIA PALACIOS ALTAMIRANO,5571,13.42648500,-85.96249500,DEL MECD 30 KMS AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR BOCAS DE VILAN,5572,13.42373000,-85.89136000,MECD 25 KMS AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR SAN CRISTOBAL,5573,13.31553000,-86.01734000,MECD 13 KMS AL NORTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
SAN LUIS,5574,13.37198000,-85.86330100,SAN LUIS.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
BOSQUE,5575,13.40827000,-86.00363000,MECD 18KM AL NORTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
PLACERES DEL COCO,5576,13.50375000,-85.85989000,PLACARES DEL RIO COCO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
ESCUELA SANTA MARTHA,5577,13.34364000,-85.84924000,EL GUAPINOL.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
ESCUELA SAN JOSÉ # 1,5578,13.34429000,-85.83867000,GUAPINOL.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
JOSE DOLORES ESTRADA VADO (COMAL NO. 1),5579,13.49755000,-85.83951000,EL COMAL NO.1.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR WALE N°3,5580,13.30628000,-85.92816000,WALE NO.3.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR ASENTAMIENTO,5582,13.39261000,-85.92267000,ESTANCIA CORA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR SANTA ELENA Nº2,5583,13.41826000,-85.81922700,SANTA ENELA Nº2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR GUAPINOLITO Nº1,5584,13.35905000,-85.82253000,GUAPINOLITO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR JOSE CECILIO DEL VALLE,5585,13.46901000,-85.83651000,EL PORVENIR.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
SALOMON DE LA SELVA,5586,13.38344000,-85.80883000,SALOMON DE LA SELVA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
LINDA VISTA NO.2,5587,13.34963000,-85.89024000,LINDA VISTA NO.2.,"PRIMARIA MULTIGRADO,III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL","14,107,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
LAURELES,5588,13.49600000,-85.80460000,COMUNIDAD LOS LAURELES.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
SANTA CRUZ N0.2,5589,13.43977000,-85.88564000,"DEL EMPALME DE SANTA CRUZ 1, 1KM AL NORTE.","PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR NINFA SEGURA CASTILLO,5590,13.34755700,-85.94350500,DEL MINED 75 VRS AL SUR.,"PREESCOLAR FORMAL,Primaria Comunitaria JYA,PRIMARIA REGULAR,PRIM. REGULAR EN EDUC. ESPECIAL","2,65,3,60","2,2","PRIMARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR LOS PRETILES,5591,13.38114000,-85.81990000,AGUAS CALIENTES.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR EL PARAISO,5592,13.31811000,-85.88010000,EL PARAISO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR GUAPINOL 2,5593,13.37222200,-85.84364300,GUAPINOL 2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR NISPERO 2,5594,13.28606000,-85.96138000,EL NISPERO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR SANTA MARTHA,5595,13.30898000,-85.98508000,EL PATASTILLAL.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR MARCOS ROLANDO RIVERA,5596,13.32226000,-85.92681000,WALE ESC.GABRIELA MISTRAL 1KM AL NORESTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR SAN ANTONIO DE PADUA,5597,13.39552200,-85.84364800,"DEL CENTRO ESC.RAFAELA HERRERA EL PLATANO,3KM AL ESTE.","PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
INSTITUTO PUBLICO CARLOS FONSECA AMADOR,5598,13.49961300,-85.98244800,CONTIGUO AL CENTRO ESCOLAR AUGUSTO CESAR SANDINO.,"SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO","5,13","3,3","SECUNDARIA,SECUNDARIA",Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR BENDICION DE DIOS,5599,13.37857100,-85.83556400,GUAPINOL 2 SECOTR LOS MARADIAGA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR AMADA LUZ ZELAYA,5600,13.35685500,-85.95151200,IGLESIA CATOLICA 1KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,PRIMARIA REGULAR","10,14,3","2,2","PRIMARIA,PRIMARIA",Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR DIVINO NIÑO JESUS,5601,13.29779100,-86.00537000,DEL EMPALME DE SOLEDAD #1 1.5KM AL SUR.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
CENTRO ESCOLAR PUBLICO RIO GRANDE,5611,13.31356800,-85.86049700,KM 48 CARRETERA A LA GUABA - LAVIRGEN.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Santa María de Pantasma,13,118
LA LLORONA,5132,13.65093000,-85.75141000,LA LLORONA ARRIBA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
EL VENADO DE WAMBLAN,5133,13.82487000,-85.66362000,COMUNIDAD EL VENADO.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
BOCAS DEL COROZAL,5134,13.57046000,-85.82511000,COMUNIDAD BOCA DEL CORAZAL.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
LA JOBA,5135,13.62350400,-85.80897500,COMUNIDAD LA JOBA.,"PREESCOLAR COMUNITARIO MULTINIVEL,Primaria Comunitaria JYA,ALFABETIZACION,PRIMARIA REGULAR","10,65,63,3","2,7,2","PRIMARIA,ALFABETIZACION,PRIMARIA",Jinotega,Wiwilí de Jinotega,13,114
LA NARANJA,5136,13.58435000,-85.78037000,LA NARANJA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
EL COROZAL,5137,13.55981000,-85.78970000,COMUNIDAD EL COROZAL.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
EL BARRO,5138,13.73973000,-85.73844000,EL BARRO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
EXANIA RODRÍGUEZ (LA MARAÑOSA),5139,13.51660800,-85.80502400,COMUNIDAD LA MARAÑOSA.,"SECUNDARIA REGULAR,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA REGULAR","5,14,10,3","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",Jinotega,Wiwilí de Jinotega,13,114
CUATRO ESQUINAS,5140,13.49081700,-85.74727200,COMUNIDAD CUATRO ESQUINAS.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
EL VENADITO (MALECONCITO),5141,13.54596500,-85.78106800,COMUNIDAD MALECONCITO.,"SECUNDARIA POR ENCUENTRO,EBA,PRIMARIA REGULAR,SECUNDARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","13,102,3,5,11","3,2,3","SECUNDARIA,PRIMARIA,SECUNDARIA",Jinotega,Wiwilí de Jinotega,13,114
EL JICOTE,5142,13.58375800,-85.80272000,COMUNIDAD EL JICOTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
AGUAS AMARILLAS,5143,13.50450300,-85.75853000,COMUNIDAD AGUAS AMARILLAS.,"PRIMARIA MULTIGRADO,SECUNDARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL","14,5,10","2,3","PRIMARIA,SECUNDARIA",Jinotega,Wiwilí de Jinotega,13,114
LA BODEGA,5144,13.47526000,-85.73844000,COMUNIDAD LA BODEGA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
AGUA FRIA,5145,13.59085000,-85.75686000,AGUA FRIA.,"EBA,SECUNDARIA POR ENCUENTRO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,PRIMARIA REGULAR","102,13,10,14,3","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",Jinotega,Wiwilí de Jinotega,13,114
KITRIZ,5146,13.68043000,-85.80807000,KITRIZ.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
LA CEIBA,5147,13.74846000,-85.78500000,RIO COCO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
EL CARMEN,5148,13.72153900,-85.78623700,EL CARMEN.,"SECUNDARIA REGULAR,ALFABETIZACION,PRIMARIA REGULAR,PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA POR ENCUENTRO","5,63,3,14,11,13","3,7,2,2,3","SECUNDARIA,ALFABETIZACION,PRIMARIA,PRIMARIA,SECUNDARIA",Jinotega,Wiwilí de Jinotega,13,114
EL BANACITO,5149,13.77210000,-85.78468000,BANACITO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
LAS POZAS #1,5150,13.77506000,-85.73715000,LAS POZAS.,"PRIMARIA MULTIGRADO,ALFABETIZACION,SECUNDARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL","14,63,5,10","2,7,3","PRIMARIA,ALFABETIZACION,SECUNDARIA",Jinotega,Wiwilí de Jinotega,13,114
CARMEN SANCHEZ SANTANDER,5151,13.65561400,-85.65953000,PLAN DE GRAMA.,"Primaria Comunitaria JYA,PREESCOLAR FORMAL,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA REGULAR","65,2,10,3","2,2","PRIMARIA,PRIMARIA",Jinotega,Wiwilí de Jinotega,13,114
LA CENTRAL,5152,13.65687000,-85.68240000,PLAN DE GRAMA.,"PRIMARIA MULTIGRADO,ALFABETIZACION,PREESCOLAR COMUNITARIO MULTINIVEL","14,63,10","2,7","PRIMARIA,ALFABETIZACION",Jinotega,Wiwilí de Jinotega,13,114
CENTRO ESCOLAR GRANCEL SABALLOS LEWIS,5153,13.81793900,-85.68739700,SAN JOSE DE WARIBLAN.,"EBA,SECUNDARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA POR ENCUENTRO,PRIMARIA REGULAR,ALFABETIZACION","102,5,10,13,3,63","3,3,2,7","SECUNDARIA,SECUNDARIA,PRIMARIA,ALFABETIZACION",Jinotega,Wiwilí de Jinotega,13,114
LAGUNA VERDE,5154,13.64016000,-85.71584000,COMUNIDAD LAGUNA VERDE NO 1.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
DIRIANGEN,5155,13.61488400,-85.81749200,DEL CEMENTERIO 150 MTS AL NORTE.,"PRIMARIA REGULAR,BACHILLERATO COMUNITARIO DE JYA,PRIM. MULTIGRADO EN EDUC. ESPECIAL,PREESCOLAR FORMAL,PREESCOLAR FORMAL MULTINIVEL","3,110,61,2,11",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
COLEGIO CRISTIANO CRISTO VIENE,5156,13.61740000,-85.82680000,DE LA CONTRAN 25 VRS AL OESTE.,"SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL","5,3,10","3,2","SECUNDARIA,PRIMARIA",Jinotega,Wiwilí de Jinotega,13,114
BOCA LAS CAÑAS,5157,13.75645000,-85.69431000,COMUNIDAD BOCA DE LA CAÑAS.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
MANCHONES,5158,13.77897000,-85.71280000,LOS MANCHONES.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA POR ENCUENTRO,PRIMARIA MULTIGRADO","10,13,14","3,2","SECUNDARIA,PRIMARIA",Jinotega,Wiwilí de Jinotega,13,114
SAN JOSE DE LAS CAÑAS,5159,13.68499000,-85.73167000,SAN JOSE DE LOS CAÑAS.,"EBA,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,ALFABETIZACION,PRIMARIA REGULAR","102,30,10,14,63,3","3,2,7,2","SECUNDARIA,PRIMARIA,ALFABETIZACION,PRIMARIA",Jinotega,Wiwilí de Jinotega,13,114
LAS MERCEDES,5160,13.64998000,-85.61378000,CARRETERA PLAN DE GRAMA- BOCAY.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
CACAO ARRIBA,5161,13.60230600,-85.79123600,COMUNIDAD EL CACAO ARRIBA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Jinotega,Wiwilí de Jinotega,13,114
