Nombre,Latitud,Longitud,Direccion,Modalidades,department,municipality,dep_id,mun_id
CENTRO ESCOLAR 30 DE MAYO,12.09131100,-85.37020500,DEL PUENTE EL SANTUARIO 8 C. AL SUR 25 VRS AL ESTE.,"PREESCOLAR FORMAL, EBA, PRIMARIA REGULAR",Chontales,Juigalpa,12,104
CENTRO ESCOLAR ERNESTO CHE GUEVARA,12.08795400,-85.36914200,PARA RUBTA B° SAN JOSE 1C AL OESTE.,"ALFABETIZACION, PRIMARIA REGULAR, PREESCOLAR FORMAL, Primaria Comunitaria JYA, EBA, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA POR ENCUENTRO",Chontales,Juigalpa,12,104
CENTRO ESCOLAR AMERRISQUE N°2,12.11204000,-85.27698400,KM145 CARRETERA AL ROMA 3KM AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO",Chontales,Juigalpa,12,104
CENTRO ESCOLAR LA ESPERANZA,11.93880600,-85.43522100,DE HATO GRANDE 8 KM AL SUR.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Juigalpa,12,104
CENTRO ESCOLAR PAIWA,12.10991100,-85.35917000,DEL C.E PABLO HURTADO 3 AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Juigalpa,12,104
CENTRO ESCOLAR SANTA ULA,12.17998700,-85.31974900,DEL QUEBRANTADERO 10 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Juigalpa,12,104
CENTRO ESCOLAR BAUTISTA EBENEZER,12.11441500,-85.37635800,COMPLEJO 2C AL ESTE 1C NORTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR",Chontales,Juigalpa,12,104
ESCUELA NORMAL REGIONAL GREGORIO AGUILAR BAREA,12.10017500,-85.36915400,DEL CEMENTERIO 400 VRS AL OESTE.,"CURSOS PROFES. MEP EN SERVICIO INTENSIVO, CURSOS DE FORM. DE MAESTROS PARA BACHILLERES DE SEC. EN EL CAMPO, CURSOS REGULARES-MEP PLAN NACIONAL",Chontales,Juigalpa,12,104
CENTRO ESCOLAR ENGLISH LANGUAGE INSTITUTE LUPITA,12.10175200,-85.36597100,CASA DE LA MUJER ½C AL ESTE.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Chontales,Juigalpa,12,104
CENTRO ESCOLAR ACADEMIA BILINGUE AMERRISQUE,12.09319700,-85.35308100,DEL PUENTE LA TONGA 300 MTS AL SUR CARRETERA AL RAMA.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Chontales,Juigalpa,12,104
CENTRO EDUCATIVO CHONTALES ACADEMY,12.09480521,-85.35292727,DEL PUENTE LA TONGA 200 MTS AL SUR.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chontales,Juigalpa,12,104
JOSE REYES CANALES,12.21346000,-85.16640000,DEL CENTRO DE SALUD 200 VRS AL SUR.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, Primaria Comunitaria JYA, PREESCOLAR FORMAL, EBA",Chontales,La Libertad,12,105
CENTRO RIGOBERTO CRUZ ARGUELLO,12.21111000,-85.16796000,DEL CENTRO DE SALUD 200 VRS AL SUR.,"SECUNDARIA REGULAR, Primaria Comunitaria JYA, EBA, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA POR ENCUENTRO",Chontales,La Libertad,12,105
MARIA AUXILIADORA,12.28855600,-85.14787300,20 KM AL ESTE DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
EL CARMEN,12.33256600,-85.15427900,30 KM AL NORTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
SAN ANTONIO,12.41324800,-85.08716300,60 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
VIRGEN DE LA LUZ,12.32318400,-85.22408900,COMARCA BETULIA A 25 KMS AL OESTE DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, SECUNDARIA EN EL CAMPO",Chontales,La Libertad,12,105
SAN JOSE,12.18926500,-85.20959500,SAN BUENA VENTURA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
RAFAELA HERRERA,12.19305700,-85.25274700,15 KM AL OESTE DE LA LIBERTAD.,"III CICLO, EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
ANDRES CASTRO,12.26361900,-85.26165800,SAN FRANCISCO DE MAMALOLE A 20 KMS AL OESTE DE LA L..,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
HERMIDA FLORES GUTIERREZ,12.22103000,-85.16109000,SALIDA  A SANTO DOMINGO.,"PRIM. MULTIGRADO EN EDUC. ESPECIAL, Primaria Comunitaria JYA, EBA, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chontales,La Libertad,12,105
14 DE SEPTIEMBRE,12.28742300,-85.26898400,COMARCA SAN FRANCISCO A 24 KM AL OESTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
EMMANUEL MONGALO,12.32661400,-85.18158400,COMARCA PIJIBAY A 30 KMS DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
AMALIA ESTRADA ROMERO,12.35432000,-85.15556600,COMARCA PARLAMENTO A 30 KM AL OESTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, Primaria Comunitaria JYA, EBA, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
ROSAURA SUAREZ,12.34064900,-85.21505900,ARENA ARRIBA A 28 KM DE LA LIBERTAD.,"ALFABETIZACION, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, Primaria Comunitaria JYA",Chontales,La Libertad,12,105
CENTRO ESCOLAR CRISTOBAL COLON,12.17874000,-85.17172900,COMARCA QUIRUMA 6 KMAL SUR DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN FRANCISCO,12.21529500,-85.27370000,COMARCA SAN FCO DE GAMALOTE 15 KM AL NOR OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR DIVINO NIÑO,12.36190900,-85.12527200,37 KM AL ESTE DE LA LIBERTAD.,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, Primaria Comunitaria JYA, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN RAFAEL,12.41296500,-85.18241400,COMARCA AMORES DEL SOL A 35 KM DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN MARCOS,12.23512400,-85.25958400,COMARCA SAN FCO. EL GAMALOTE CARRETERA A BETANIA.,"PRIMARIA A DISTANCIA EN EL CAMPO, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN SEBASTIAN,12.40753200,-85.07279400,TAWA ABAJO 50KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
PREESCOLAR COMEDOR INFANTIL DIVINO NIÑO,12.21849000,-85.16280000,SALON PARROQUIAL DE LA ALCALDIA 2C AL OESTE.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL",Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN MANUEL,12.52260600,-85.02073500,TAWA 50 KM AL ESTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR SANTA TERESITA,12.54605200,-84.99176900,COMARCA EL CASTILLO 90 KM  DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR ESTRELLA DE LA MAÑANA,12.53158900,-84.96983000,80 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR MIGUEL OBANDO Y BRAVO,12.43374200,-85.02373000,COMARCA LA PALMIRA 60 KM DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN MARTIN,12.57106500,-84.96966800,95 KM DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR SANTA FÉ,12.52082700,-84.94757100,COMARCA CUSCUAS 90 KM AL NORTE DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR MIGUEL LARREYNAGA,12.19659200,-85.27904100,SAN FRANCISCO DE COYOL 17 KM LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
SAN MIGUEL (EL ESPEJO),12.38579300,-85.14625200,COMARCA EL ESPEJO A 50 KMS AL NOROESTE DE LA  LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
SAGRADO CORAZON DE JESUS,12.31473000,-85.11454100,25 KMS AL ESTE DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
SANTA RITA,12.41265600,-85.13686600,COMARCA AMORES DEL SOL.,"EBA, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
MARTHA AMADOR ESPINOZA,12.55446800,-84.96206100,COMARCA EL CASTILLO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
DANIEL LÓPEZ,12.48084600,-84.97931100,COMARCA PALMIRA #2.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
MARÍA AUXILIADORA GARCÍA,12.24228000,-85.22238300,LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
PREESCOLAR NUEVA ESPERANZA,12.21266000,-85.15940000,DEL CEMENTERIO LA BOLA 1 C. AL NORTE 1/2 AL ESTE.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chontales,La Libertad,12,105
NIÑO DE DIOS PRAGA,12.51040000,-84.99444600,70 KM AL ESTE DE LA LIBERTA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
INES LANZAS,12.29374900,-85.24085500,50KM AL NORTE DE LA IBERTA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
SANTA ELENA,12.41641300,-85.04532100,80KM AL ESTE DE LA LIBERTA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR SANTISIMA TRINIDAD,12.17207400,-85.22532000,11 KM AL OESTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR CORNELIO SILVA ARGUELLO,12.39500800,-85.15883000,40 KM AL ESTE DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR SIMON BOLIVAR,12.27418300,-85.16526200,8 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR SALOMON DE LA SELVA,12.60330600,-84.94579600,100 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN MANUEL #2,12.46307100,-85.03564600,TAWA 90 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO",Chontales,La Libertad,12,105
CENTRO ESCOLAR CRISTO REY,12.40837000,-85.09167500,50 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR ALEXIS ARGUELLO,12.39311300,-85.20584200,27 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR ERICEL JARQUIN ALTAMIRANO,12.53149800,-84.96985000,105 KM AL NOROESTE DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, ALFABETIZACION, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR ROSARIO MURILLO SAMBRANA,12.48268400,-85.04578200,90 KM DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR LUIS ALFONZO VELASQUEZ FLORES,12.43658400,-85.06490700,70 KM DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR NABIA GONZALEZ,12.43113600,-85.03533500,45 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
HUGO RAFAEL CHAVEZ FRIAS,12.31106000,-85.15626600,A 23 KM AL ESTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
THOMAS BORGES MARTINEZ,12.48944400,-85.00855200,55 KM AL NORTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR CARLOS FONSECA AMADOR,12.52928300,-84.99361000,CMCA PALMIRA #2 80KM DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
PREESCOLAR MI REY JESUS,12.20766000,-85.16644000,DE LA COPIL 5C. AL SUR 1/2 AL ESTE.,PREESCOLAR FORMAL MULTINIVEL,Chontales,La Libertad,12,105
CENTRO ESCOLAR ODILY BAREA,12.21104000,-85.16655000,DE LA ESC. JOSE REYES CANALES 2C.AL SUR 1/2C.AL OESTE.,PREESCOLAR FORMAL MULTINIVEL,Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN PABLO,12.48085800,-84.97940600,84KM AL ESTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, ALFABETIZACION, EBA",Chontales,La Libertad,12,105
CENTRO ESCOLAR RUBEN DARIO,12.48085800,-84.97940600,ARENA ARRIBA 28 KM DE LA LIBERTAD.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
COLEGIO BAUTISTA EBENECER,12.20986094,-85.16707239,DE LA ESC.JOSE REYES CANALES 3C.AL SUR.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chontales,La Libertad,12,105
EL AMPARO,12.45987600,-84.99574600,COMARCA PALMIRA #1 FINCA DE EULOGIO ESPINOZA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR LA ESPERANZA DE LOS NIÑOS (STA GERT,12.24023300,-85.11191000,COMARCA EL ZAPOTE CONTIGUO A CASA DE CONCEPCION G..,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
MOISES,12.36858300,-85.04672600,COMARCA PALMIRA #1.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR GUARDABARRANCO,12.37681100,-85.07339500,COMARCA KURINWAS FINCA DE LA FAMILIA MERCADO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR EL AMPARO #1,12.44355800,-85.01705800,COMARCA PALMIRA #2.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR AUGUSTO CESAR SANDINO,12.35319000,-85.08621200,CCA KURINWAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
SAN ANTONIO,12.32860900,-85.26513800,DE CUAPA 30KMS AL NORESTE.,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
SAN GREGORIO,12.57623100,-84.92877200,COMARCA KUSKUAS.,"PRIMARIA MULTIGRADO, ALFABETIZACION, PRIMARIA A DISTANCIA EN EL CAMPO, EBA, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,La Libertad,12,105
CENTRO ESCOLAR GETSAMANI,12.54015500,-84.93183300,FINCA SR. BERSABAS GONZALEZ.,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
CENTRO ESCOLAR SAN PABLO,12.56917800,-84.90395500,FINCA DE BETO DIAZ.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,La Libertad,12,105
SANTA ISABEL,12.19841500,-85.13888100,8 KMS AL ESTE DE LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR BENJAMIN ZELEDON,12.22191700,-84.93530200,FINCA DE PABLO RAMIREZ.,PRIMARIA A DISTANCIA EN EL CAMPO,Chontales,San Pedro de Lóvago,12,107
CASITA DE CHOCOLATE,12.13663300,-85.11634800,DEL CLUB SOCIAL 1C AL NORTE 1C ABAJO.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR PABLO HURTADO Nº 1,12.13159400,-85.11488900,DEL CLUD SOCIAL 3C AL ESTE 1C AL NORTE.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Chontales,San Pedro de Lóvago,12,107
INSTITUTO CARLOS PUJOL GUERRA,12.12712600,-85.11790900,"DEL CLUD SOCIAL 1C AL NORTE 2C ABAJO, ½ C AL NORTE.","SECUNDARIA REGULAR, PRIMARIA REGULAR, SECUNDARIA POR ENCUENTRO",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR PABLO HURTADO Nº 2,12.04842000,-85.14624000,CURVA LA ÑAMBAR.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
CORAZON DE MARIA,12.21030800,-84.94082400,LA SARDINA FINCA PEDRO SEQUEIRA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
DORA VARGAS,12.17426700,-85.10917500,FINCA DE MANUEL AROSTEGUI.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,San Pedro de Lóvago,12,107
RAFAELA HERRERA,12.16091000,-85.06756000,LA CUSUCA LA PINTADA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
PUERTAS DE PARIS,12.13770500,-85.16801000,PUERTAS DE PARIS.,PRIMARIA MULTIGRADO,Chontales,San Pedro de Lóvago,12,107
EMMANUEL MONGALO,12.10273000,-85.21604000,HACIENDA DE HUMBERTO MORALES SAN BARTOLO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
ANDRES CASTRO,12.12465000,-85.24539000,FINCA NICOLAS MORALES SAN BARTOLO #2.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
JOSEFA ZELEDON,12.10400000,-85.12414000,CUNAGUA PASO DE LOS HOYOS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR MARQUEZA MATUS,12.07123000,-85.19286700,COFRADIA SACUAHUACAL.,"EBA, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,San Pedro de Lóvago,12,107
BRISAS DEL RIO,12.12211000,-85.12059000,BRISAS DEL RIO CUNAGUA.,"PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
SEÑOR DE ESQUIPULAS,12.21558000,-84.91212000,FINCA DE RONALDO MIRANDA LA SARDINA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
14 DE SEPTIEMBRE,12.13381000,-85.20843100,LLANO DE LOS PEDROS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR CRISTO REY,12.22910000,-84.96880000,FINCA ENRIQUE MENDOZA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,San Pedro de Lóvago,12,107
LOS MUCHACHITOS,12.13131000,-85.11136000,DE LA PULPERIA LINDA VISTA 3C AL ESTE.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR PUREZA DE MARIA,12.18558000,-84.99727700,EL ZAPOTAL FINCA DE MARINA RAMOS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR PADRE MIGUEL MEREL,12.24624000,-84.93589000,LA CAPILLA SANCIBAR.,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR JUSTE Nº 1,12.06820000,-85.23827000,ENTRADA AL CARMEN 7KM AL ESTE.,"III CICLO, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, IV CICLO",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR SAN PEDRO,12.00559500,-85.16288600,CONTIGUO AL CENTRO DE SALUD LOVAGO.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chontales,San Pedro de Lóvago,12,107
PREESCOLAR BLANCA NIEVES,12.13511300,-85.11181500,"DE LAS PILAS DE ENACAL 40 MTS AL ESTE, 50 MTS AL NORTE.",PREESCOLAR FORMAL MULTINIVEL,Chontales,San Pedro de Lóvago,12,107
INMACULADA CONCEPCION,12.19014100,-85.04313700,FINCA SANTIAGO SILES.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO",Chontales,San Pedro de Lóvago,12,107
DIVINO MAESTRO,12.02515000,-85.16348000,FINCA DE ALFONSO GONZALEZ.,PRIMARIA MULTIGRADO,Chontales,San Pedro de Lóvago,12,107
SAN JOSÉ,12.23515800,-85.01696500,FINCA MARIO GONZALEZ.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR NIÑO JESUS,12.21971000,-84.96003000,FINCA DE PASTOR GARCIA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR EL EMPALME,12.12581000,-85.13516000,FINCA VERA CRUZ.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,San Pedro de Lóvago,12,107
EL ROSARIO BETHEL,12.02180200,-85.20530100,LA ENTRADA LA BASCULA.,PRIMARIA MULTIGRADO,Chontales,San Pedro de Lóvago,12,107
CENTRO ESCOLAR DIVINA MISERICORDIA,12.20321000,-85.01228000,FINCA PEDRO MIRANDA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,San Pedro de Lóvago,12,107
EL BOSQUECITO,12.26323000,-85.08175000,FRENTE AL INSTITUTO AUTONOMO SANTO DOMINGO.,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL",Chontales,Santo Domingo,12,106
SAN MARTIN,12.31907000,-84.97093700,COMARCA PALMIRA #2 FINCA DE ALBERTO LAGO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chontales,Santo Domingo,12,106
FILADELFIA,12.26548300,-85.08094500,CONTIGUO A LA IGLESIA FILADELFIA.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Santo Domingo,12,106
INSTITUTO NACIONAL SANTO DOMINGO,12.26048400,-85.08928200,CONTIGUO A LA IGLESIA CATOLICA.,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO",Chontales,Santo Domingo,12,106
PANCASAN,12.26093000,-85.08598000,BARRIO PANCASAN.,"PRIMARIA REGULAR, EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL",Chontales,Santo Domingo,12,106
MAXIMO JEREZ,12.26394000,-85.08355000,DE LA ALCALDIA 100 VRS AL OESTE.,"PREESCOLAR COMUNITARIO, PRIM. MULTIGRADO EN EDUC. ESPECIAL, PRIMARIA EXTRAEDAD, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chontales,Santo Domingo,12,106
EL CAMASTRO,12.32760100,-85.05401600,COMARCA EL CAMASTEOFINCA JULIO TORREZ.,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO",Chontales,Santo Domingo,12,106
JOSE DOLORES ESTRADA,12.47382400,-84.87893600,COMARCA CUSCUA FINCA DE OLMAN ESPINOZA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chontales,Santo Domingo,12,106
