Nombre,Latitud,Longitud,Direccion,Modalidades,department,municipality,dep_id,mun_id
ESCUELA EL SESTEO,12.64820000,-86.19446000,ENTRADA A LA QUESERA 18 KM AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA LOS CALPULES,12.64270000,-86.18320000,KM 83 ½ 15 KM AL OESTE.,"PRIMARIA MULTIGRADO, SECUNDARIA EN EL CAMPO",Matagalpa,Ciudad Darío,14,125
ESCUELA MAUNICA,12.77440000,-86.03090000,DE DARIO 17 KMS AL NOROESTE CARRETERA A TERRABONA.,"SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA EL HATO,12.73130000,-86.07060000,CARRETERA A TERRABONA 7 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA SAN ESTEBAN NO.1,12.77163200,-86.00926700,DE LA ENTRADA TERRABONA 20 KM AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA EL CARBONAL,12.75160000,-86.05980000,CIUDAD DARIO 12 KM AL NOROESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA EL JICARO,12.72230000,-86.04720000,EL JICARO 12 KM CARRETERA A TERRABONA.,PRIMARIA MULTIGRADO,Matagalpa,Ciudad Darío,14,125
ESCUELA SAN JUANILLO,12.70124700,-86.05735900,DE LA CUESTA EL VENADO 5 KM AL ESTE.,"PRIMARIA REGULAR, SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA LAS DELICIAS,12.70113900,-86.04481000,KM 83½ 7 KM AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO",Matagalpa,Ciudad Darío,14,125
ESCUELA CRUZ DEL JICARO,12.66374800,-86.03620700,DEL PORTON DE LAS CALABAZAS 8 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA DULCE NOMBRE DE JESUS,12.58461900,-85.94252200,"KM 71 CARRET. PANAM, 18 KM AL ESTE, 3 KM AL SUR.","PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA EN EL CAMPO",Matagalpa,Ciudad Darío,14,125
ESCUELA EL CACAO,12.59055000,-85.90757000,KM 71 CARRETERA NORTE 18 KM AL ESTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA LA PITA,12.57188000,-85.93137200,"KM 71 CARRET. ESQUIPULAS 27 KM AL E, 3 KM AL S.O..","PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA PUERTAS VIEJAS,12.60326500,-86.04511600,KM 71 CARRETERA PANAMERICANA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA EL PITAL,12.57374000,-85.94991000,KM 71 CARRET. A ESQUIPULAS ENT. SANTA JUANA 3KM AL S..,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA DE TAMALAPA,12.57288500,-85.98112800,KM 71 PANAMERICANA 18 KM CARRETERA ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA EL CRISTAL,12.56615200,-85.96757300,"KM 71 CARRET. PANAMERICANA 10 KM AL ESTE, 3 KM AL SUR.","PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA RINCON DE SANTA TEREZA (R. DIABLO),12.56245000,-85.94241000,"KM 71 CARRETERA PANAMERICANA, 17 KM AL E. 5 KM AL SUR.","PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA COYOLITO,12.61449300,-85.96235600,"KM 71, 13 KM AL ESTE, 3KM AL NORTE.","PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA EL GUINEO,12.55670000,-85.96809000,"KM 71 CARRETERA PANAMERICANA 10 KM AL E, 5 KM AL SUR..","PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA LOS PEDERNALES,12.55215100,-86.00528800,DEL KM 67½ CARRETERA NORTE 6 ½ KM AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA VALLE SAN JUAN,12.55151800,-85.99500400,DEL KM 68 CARRETERA NORTE 7 KM AL OESTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA SONZAPOTE,12.55535300,-86.03658700,CARRETERA NORTE KM 65 2 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA EL PRADO,12.57299900,-86.03831900,KM 68 CARRETERA NORTE 500 VRS AL ESTE.,"PREESCOLAR FORMAL, SECUNDARIA EN EL CAMPO, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA LAS CALABAZAS,12.66870000,-86.08900000,FRENTE AL EMPALME CIUDAD D. KM 80 CARRETERA NORTE.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL",Matagalpa,Ciudad Darío,14,125
ESCUELA CACAO MAUNICA,12.78612400,-86.02337200,12 KM AL NOROESTE DE CIUDAD DARIO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
PREESCOLAR JOEL FIEUX,12.72952000,-86.12417000,ALCALDIA MUNICIPAL 1½ CUADRA AL NORTE.,PREESCOLAR FORMAL,Matagalpa,Ciudad Darío,14,125
ESCUELA BUENA VISTA,12.57451000,-86.01280000,KM 68 CARRETERA PANAMERICANA 5 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA EL TERRERO,12.58670000,-86.09740000,KM 67 CARRETERA PANAMERICANA 8 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ESCUELA LAS NUBES,12.60610000,-86.14140000,LAS CALABAZAS 10 KM 1/2 AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
LA PALMA,12.66960000,-86.19320000,DEL PUENTE CIUDAD DARIO 18 KM AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
PALO DE AGUA,12.70635000,-86.17718000,PUENTE CIUDAD DARIO 12 KM AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LOS LLANOS DE TAMALAPA,12.58630000,-85.96830000,KM 71 C/ PANAMERICANA 12 KM CARRETERA A ESQUIPULAS.,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LAS ALVELLANAS,12.68950000,-86.25560000,PUENTE DARIO 26 KM AL SUROESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
CERRO COLORADO,12.77968900,-86.07120300,KM 96 CARRETRA PANAM. 7½ KM AL SUR OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR DOS QUEBRADAS,12.69800000,-86.15040000,DE CIUDAD DARIO 8 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR EL GUAPINOL,12.61114000,-86.00648000,DE PUERTAS VIEJAS 4 KM AL ESTE CARRETERA ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR PUEBLO NUEVO,12.58121000,-85.98726000,KM 71 CARRETERA PANAM. 10 KM AL ESTE CTERA ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR PLANTA SANTA BARBARA,12.72010000,-86.27750000,DE CIUDAD DARIO 28 KM AL SUR ESTE..,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LAS CAÑAS,12.75360000,-86.21610000,DE CIUDAD DARIO 20 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CHAGUITE #2 (SANTA BARBARA),12.74310000,-86.24070000,DE CIUDAD DARIO 23 KM AL SUR OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR SAN ESTEBAN #2,12.71968400,-86.24057700,PUENTE DARIO 25 K AL SUROESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR BACACAN,12.72380000,-86.26318000,DE CIUDAD DARIO 26 KM AL SUROESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LAS POZAS - SANTA BARBARA,12.76020000,-86.23800000,DE CIUDAD DARIO 20 KM AL SUR OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA POR ENCUENTRO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LAS TUNAS,12.79768000,-86.12469000,KM 96 CARRETERA PANAMERICANA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR EL NANCITAL,12.73300000,-86.25270000,DE CIUDAD DARIO 21 KM AL SUROESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LA MONTAÑITA,12.74720000,-86.22230000,DE CIUDAD DARIO 21 KM AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR SAN CRISTOBAL,12.80492000,-86.03390000,DEL KM 96 CARRETERA NORTE 12 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR APOMPUA,12.79840000,-86.10850000,KM 96 CARRETERA PANAMERICANA 2 KM AL ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR DOS MONTES,12.79594000,-86.13329000,CARRETERA PANAMERICANA KM 96 1 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR CANDELARIA,12.79453300,-86.07503900,CARRETERA PANAMERICANA KM 96 7 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR PALOS VERDES,12.77756000,-86.16171000,KM 96 CARRETERA PANAMERICANA 8 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
TALPETATE,12.61236800,-86.14773000,DE LAS CALABAZAS 16 KM AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
EL QUEQUISQUE,12.70109200,-86.26006000,26 KM AL OESTE DE CIUDAD DARIO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR OJO DE AGUA ISPANGUAL,12.56094800,-86.02108600,KM 68 4 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CERRO GRANDE,12.62170700,-85.94857500,KM 71 CARRETERA A ESQUIPULAS 10 KM AL ESTE 5 AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
LAS POZAS (TOTUMBLA),12.67450000,-86.18259000,CIUDAD DARÍO 18 KMS AL OESTE.,PRIMARIA MULTIGRADO,Matagalpa,Ciudad Darío,14,125
LOS ROBLES (ANTENOR RIVAS REYES),12.55792200,-86.00389100,KM 71 CARRET. PANAMERICANA 5KM ESTE 2KM AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
APOCORRAL,12.65904200,-86.11158100,DE LA CABECERA 5KMS AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
SANTA CLARA,12.72456000,-86.11813000,CIUDAD DARÍO FRENTE A LA CANCHA BASKET BALL.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR COMUNITARIO",Matagalpa,Ciudad Darío,14,125
INSTITUTO CARLOS SANTI,12.59351000,-85.90183000,PUERTAS VIEJAS 18KM AL ESTE CARRETERA A ESQUIPULA.,SECUNDARIA REGULAR,Matagalpa,Ciudad Darío,14,125
ESCUELA LA PICOTA,12.63257000,-85.92993300,"KM 72 CARRETERA PANAMERICANA 12KMS ESTE, 7KMS NORTE.","PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA ESPECIAL HOGAR ESCUELA,12.72839400,-86.11911200,FRENTE AL ESTADIO CARLOS SANTI.,"PRIM. REGULAR EN EDUC. ESPECIAL, HABILTACION LABORAL COCINA, EDUCACION TEMPRANA, PREES. FORMAL EN EDUC. ESPECIAL",Matagalpa,Ciudad Darío,14,125
LAS LAJAS,12.79690000,-86.08780000,KM 97C. PANAMERICANA 5KMS AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
ACADEMIA CRISTIANA,12.74730200,-86.12857100,DEL JUZGADO 3 C. AL OESTE 2 1/2 AL NORTE.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LA DANTA,12.66980000,-86.13390000,"LA DANTA KM 83½, CALABAZA DARIO 7KM AL OESTE.",PRIMARIA MULTIGRADO,Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LOS CORRALES,12.70390000,-86.20010000,LOS CORRALES PUENTE GRANDE 13KM AL SUR OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
INSTITUTO LAS CALABAZAS,12.66399800,-86.08842800,COSTADO SUR CAMPO DEPORTIVO.,SECUNDARIA REGULAR,Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LA CARRETA Nº 1,12.71790000,-86.11658000,DEL PUENTE PEQUEÑO 500 VRS AL SUR.,PRIMARIA MULTIGRADO,Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR CARRETA Nº2,12.72493000,-86.12904000,DEL PUENTE GRANDE 600 VRS AL OESTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR SAN PEDRO,12.55394400,-86.00980500,DEL KM 67½ CARRETERA NORTE 6 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR LAS PLAYAS MOYUA,12.59263400,-86.07807700,ENTRADA AL TERRERO 5KM AL OESTE.,PRIMARIA MULTIGRADO,Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR EL HORNO,12.80337000,-86.16922000,DEL KM 97 CARRETERA PANAMERICANA 7 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Ciudad Darío,14,125
CENTRO ESCOLAR EL CONGO,12.68986100,-86.05494400,DE LA COMUNIDAD SAN JUANILLO 4 KM AL SUR.,PRIMARIA MULTIGRADO,Matagalpa,Ciudad Darío,14,125
ESCUELA PIEDRA RAJADA,12.55059500,-86.02218600,DEL KM 67 CARRETERA PANAMERICANA 4 KM AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Ciudad Darío,14,125
ESCUELA JOSE DE LA CRUZ MENA,12.66471000,-85.78909000,DE LA POLICIA NACIONAL ½ C ABAJO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL, Primaria Comunitaria JYA, PRIMARIA REGULAR",Matagalpa,Esquipulas,14,128
INSTITUTO NACIONAL PABLO ANTONIO CUADRA,12.65624500,-85.79390700,FRENTE LA CEMENTERIO MUNICIPAL - ESQUIPULAS.,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO",Matagalpa,Esquipulas,14,128
"ESCUELA DAVID RENE ESPINOZA Q., EL RODEO",12.75930000,-85.72340000,EL RODEO 14 KM AL ESTE DE EQUIPULA.,"PRIMARIA MULTIGRADO, III CICLO, PREESCOLAR COMUNITARIO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLA PROF.GUILLERMINA GUERRERO (EL BARRO),12.68610000,-85.76580000,COMINUDAD EL BARRO 5 KM AL ESTE DE ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, SECUNDARIA REGULAR, PRIMARIA REGULAR",Matagalpa,Esquipulas,14,128
LA RONDALLA,12.72960000,-85.70720000,18 KM AL ESTE DE EQUIPULA CARRETERA A MUY MUY.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO",Matagalpa,Esquipulas,14,128
ESCUELA MIRAGUAS,12.72260000,-85.74640000,COMUNIDAD MIRAGUAS 10 KM AL MUNICIPIO DE EQUIPULA.,"PRIMARIA REGULAR, IV CICLO, III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
ESCUELA RUBEN DARIO (EL PORTON),12.73224000,-85.72955000,CARRETERA A ESQUIPULAS MUY MUY.,"PRIMARIA REGULAR, III CICLO, PREESCOLAR COMUNITARIO, Primaria Comunitaria JYA, SECUNDARIA REGULAR",Matagalpa,Esquipulas,14,128
ESCUELA ZAPOTAL ARRIBA,12.69384000,-85.73360000,COMUNIDAD ZAPOTAL 7 KM AL ESTE.,PRIMARIA MULTIGRADO,Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR JOSE DOLORES ESTRADA (ZAPOTAL ABAJO,12.68540000,-85.75540000,COMUNIDA ZAPOTAL 7 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR ADÁN ESPINOZ (LOS GORRIONCITOS),12.73330000,-85.70750000,15 KM AL ESTE DE ESQUIPULA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR SANTA ROSA (BELLA DURMIENTE),12.66752000,-85.68427000,CARRETERA A MUY MUY EMP. LA DANTA 17 KM AL ESTE DE ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR LA LUNA,12.68188000,-85.71809000,COMINUDAD LA LUNA 12 KM AL ESTE DE ESQUIPULAS.,"PRIMARIA MULTIGRADO, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR PROF.GRACIELA REYES (EL DORADO),12.66825300,-85.70920700,COMINUDAD LA LUNA 12 KM AL ESTE DE ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, SECUNDARIA REGULAR, PRIMARIA REGULAR",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR LA DANTA,12.67318000,-85.74228000,COMUNIDAD LA DANTA 9 KM AL ESTE DE ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR ENMANUEL MONGALO (MONTE ALEGRE),12.68476000,-85.66558000,DEL EMPALME LA DANTA 18 KM AL ESTE DE ESQUIPULAS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR MIGUEL LARREYNAGA (PITA ABAJO),12.66280000,-85.78040000,COMUNIDAD LA PITA 3 KM AL ESTE DE ESQUIPULAS.,"III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, IV CICLO",Matagalpa,Esquipulas,14,128
CEN.ESC.PROF.HAYDEE BARBERENA CASTILLO,12.75927200,-85.75778100,COMUNIDAD LA PITA 6 KM AL ESTE DE ESQUIPULAS.,"PRIMARIA MULTIGRADO, SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR 15 DE SEPTIEMBRE (CINTA VERDE),12.67360000,-85.75940000,COMUNIDAD CINTA VERDE 5KM AL ESTE DE ESQUIPULAS.,PRIMARIA MULTIGRADO,Matagalpa,Esquipulas,14,128
ESCUELA SANTA ANA,12.74990000,-85.76020000,CARRETERA A MUY MUY COMUNIDAD SANTA ANA.,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR 14 DE SEPTIEMBRE,12.73219000,-85.79623000,COMUNIDAD CASTILLO ABAJO 8 KM AL NORTE DE ESQUIPULAS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR ENEA (PINOCHO),12.69563000,-85.79425000,COMUNIDAD LA ENEA 8 KM AL NORTE DE ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
ESCUELA EL TERRERO,12.67210000,-85.80490000,CARRETERA A MATAGALPA 3 KM AL OESTE DE ESQUIPULAS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Esquipulas,14,128
ESCUELA COSCUILO,12.71190000,-85.80870000,COMUNIDAD COSCUILO 12 KM AL NOR ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
ESCUELA CASTILLO ARRIBA #1,12.71410000,-85.77861000,"COMUNIDAD CASTILLO ARRIBA 10 KM AL N, DE ESQUIPULAS.","PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO, Primaria Comunitaria JYA, PRIMARIA REGULAR, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR JUSTINA MAIRENA (LOS POTREROS),12.68760000,-85.83320000,COMUNIDAD LOS POTREROS 8 KM AL N.O DE ESQUIPULAS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR PIEDRAS GRANDES (BLANCA MORALES),12.66610000,-85.85190000,11 KM AL NORTE DE ESQUIPULAS.,"PREESCOLAR COMUNITARIO, SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR EL JICARO (SALOMON DE LA SELVA),12.65660000,-85.87010000,13 KM AL OESTE DE ESQUIPULAS.,PRIMARIA MULTIGRADO,Matagalpa,Esquipulas,14,128
PREESCOLAR BELEN,12.66211000,-85.78905000,DEL SILAIS 3 CUADRAS AL SUR.,PREESCOLAR FORMAL MULTINIVEL,Matagalpa,Esquipulas,14,128
ESCUELA VILLA LIBERTAD,12.65850000,-85.79420000,COLONIA VILLA LIBERTAD.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Matagalpa,Esquipulas,14,128
ESCUELA SAN VICENTE,12.72350000,-85.71758000,CARRETERA A MUY MUY HACIENDA SAN VICENTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR SALOMON IBARRA MAYORGA (QUEBRACHAL),12.74840000,-85.72600000,COMUNIDAD EL QUEBRACHAL CARRETERA A MUY MUY.,PRIMARIA MULTIGRADO,Matagalpa,Esquipulas,14,128
SAN PEDRO,12.68570000,-85.69480000,18 KMS AL ESTE DE ESQUIPULAS.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR LA SIRENA,12.73930000,-85.77040000,18 KM AL NORTE DE EQUIPULA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR CINTA VERDE Nº2,12.66400000,-85.76010000,CINTA VERDE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Matagalpa,Esquipulas,14,128
CENTRO ESCOLAR LAS TABLAS,12.75669000,-85.74438000,LAS TABLAS SANTA TERESA Nº2.,"PRIMARIA MULTIGRADO, Primaria Comunitaria JYA",Matagalpa,Esquipulas,14,128
