department,municipality,dep_id,mun_id,Nombre,Direccion,Latitud,Longitud,Modalidades
Rivas,Altagracia,10,96,ENMANUEL MONGALO Y RUBIO,DEL C/S 15 MTS AL OESTE.,11.45102800,-85.46591200,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,LAS CUCHILLAS,LAS CUCHILLAS.,11.47442400,-85.49050000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Altagracia,10,96,SINTIOPE,PARADA DE BUSES 100 VRS AL OESTE.,11.53022000,-85.58194400,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,SAN RAMON,DEL CENTRO DE SALUD 50 MTS AL OESTE.,11.49193200,-85.60290200,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,SANTA TERESA,DEL LAGO 300 MTS AL NOROESTE.,11.49193200,-85.60290300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Altagracia,10,96,CENTRO ESCOLAR SAN JUAN BAUTISTA,DEL CEMENTERIO 600 MTS AL OESTE.,11.56545200,-85.59434600,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL, SECUNDARIA EN EL CAMPO, PRIMARIA REGULAR"
Rivas,Altagracia,10,96,CENTRO ESCOLAR RUBEN DARIO,DEL JUZGADO LOCAL 2½ C AL ESTE.,11.56664000,-85.57502900,"PREESCOLAR FORMAL, PRIMARIA REGULAR, PRIMARIA EXTRAEDAD"
Rivas,Altagracia,10,96,RAFAELA HERRERA,IGLESIA CATOLICA 100 VRS AL OESTE.,11.52412500,-85.58886000,"PREESCOLAR COMUNITARIO, PRIMARIA REGULAR, PREESCOLAR FORMAL"
Rivas,Altagracia,10,96,INSTITUTO NACIONAL LADISLAO CHWALBINSKY,DE LA IGLESIA CATOLICA 350 VRS AL SUR.,11.56119300,-85.57883400,SECUNDARIA REGULAR
Rivas,Altagracia,10,96,CENTRO ESCOLAR LAS PILAS,LAS PILAS COSTADO OESTE DE LA PLAZA.,11.51348800,-85.58883800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, PRIMARIA REGULAR"
Rivas,Altagracia,10,96,LOS RAMOS,CONTIGUO A LA IGLESIA CATOLICO.,11.50510800,-85.60263000,"SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,PEDRO JOAQUIN CHAMORRO CARDENAL,TILGUE DE LA IGLESIA CATOLICA 20 VARAS AL ESTE.,11.52613500,-85.57278600,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Altagracia,10,96,CENTRO ESCOLAR JOSE DOLORES ESTRADA,DEL PUESTO DE SALUD 300 MTS AL SU.,11.42765000,-85.46859100,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,CENTRO ESCOLAR SAN DIEGO,CONTIGUO A LA IGLESIA CATOLICA.,11.57659000,-85.61426000,"PREESCOLAR FORMAL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,INSTITUTO NACIONAL JAIME MARZA,IGLESIA CATOLICA 500 VRS OESTE 150 VRS AL SUR.,11.48862800,-85.52228800,"IV CICLO, III CICLO, SECUNDARIA REGULAR"
Rivas,Altagracia,10,96,CENTRO ESCOLAR EL MADROÑAL,MADROÑAL.,11.48835700,-85.52980400,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Altagracia,10,96,KOOS KOSTER,DE LA GASOLINERA SANTA ISABEL 150 VRS AL SUR.,11.55588200,-85.57813000,"PREESCOLAR FORMAL, IV CICLO, PRIMARIA REGULAR, III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Altagracia,10,96,JORGE BONCH,DEL BAR CENTRAL 800 MTS AL ESTE.,11.56020800,-85.57118300,"PREESCOLAR FORMAL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,CENTRO ESCOLAR ANDRES CASTRO,TICHANA CENTRODE SALUD 50 MTS OESTE.,11.40488500,-85.49233900,"SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Rivas,Altagracia,10,96,INSTITUTO PÚBLICO URBAITE,DE LA IGLESIA CATOLICA 300 VRS AL OESTE.,11.52409500,-85.58888400,SECUNDARIA REGULAR
Rivas,Altagracia,10,96,COROZAL,EL COROZAL.,11.47609200,-85.46797800,"SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Altagracia,10,96,CENTRO ESCOLAR SAN MIGUEL,SAN MIGUEL ALTAGRACIA ISLA DE OMETEPE - RIVAS.,11.57964400,-85.58346300,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,CENTRO ESCOLAR BALGÜE,DE LA IGLESIA EVANGELICA 15 MTS AL SUR.,11.48940800,-85.51744000,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL"
Rivas,Altagracia,10,96,CENTRO ESCOLAR SAN MARCOS (LUIS A. VELAZQUEZ),DEL CEMENTERIO 300 VRS AL NOROESTE.,11.57709900,-85.64900300,"PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO"
Rivas,Altagracia,10,96,ESCUELA LA ESPERANZA (SANTO DOMINGO),COSTA SANTA DOMINGO.,11.51148100,-85.55448100,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Altagracia,10,96,CENTRO COMUNITARIO LAS CRUCES,CONTIGUO A LA IGLESIA.,11.48545800,-85.64160600,"PREESCOLAR COMUNITARIO, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL"
Rivas,Altagracia,10,96,PREESCOLAR CENTRO INFANTIL MERIDA,DEL CENTRO DE SALUD 50 MTS AL ESTE.,11.44864500,-85.56167800,PREESCOLAR FORMAL MULTINIVEL
Rivas,Altagracia,10,96,INSTITUTO NACIONAL ROBERT DREW,IGLESIA CATOLICA 100 MTS AL OESTE.,11.45047500,-85.56233600,SECUNDARIA REGULAR
Rivas,Altagracia,10,96,PREESCOLAR HACIENDA MERIDA,TERMINAL HACIENDA MERIDA.,11.44565200,-85.56231200,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Rivas,Altagracia,10,96,CENTRO ESCOLAR SANTA ANA,SANTA ANA.,11.48848200,-85.56500400,PRIMARIA MULTIGRADO
Rivas,Belén,10,88,CENTRO ESCOLAR JOSE MARTI,LA PENCA.,11.51610900,-85.97328400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Belén,10,88,CENTRO ESCOLAR RAFAELA HERRERA,SANCHEZ NO 1 CAMINO A LA PITA.,11.50363900,-85.95392500,"III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Belén,10,88,CENTRO ESCOLAR PUBLICA SAN LUIS,DE LA COMUNIDAD DE LOS DELICIAS 4 KM AL ESTE.,11.57645700,-86.02323200,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Belén,10,88,CENTRO ESCOLAR PEDRO JOSE QUINTANILLA J.,COSTADO NORTE IGLESIA PARROQUIAL (BELEN).,11.50268500,-85.88632800,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Belén,10,88,PEDRO JOAQUIN CHAMORRO # 1,DE LA ERMITA IGLESIA CATOLICA 50 VRS ABAJO.,11.55515500,-85.96946500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO"
Rivas,Belén,10,88,CENTRO ESCOLAR SAN PEDRO,LA CURVA KM 88 CARRETERA PANAMERICANA SUR.,11.60712700,-85.93805500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Belén,10,88,CENTRO ESCOLAR SAGRADO CORAZON DE JESUS,KM 95½ CARRETERA PANAMERICANA SUR.,11.56343900,-85.89892700,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Belén,10,88,CENTRO ESCOLAR SAN JUAN,COSTADO OESTE DE P/S SAN JUAN.,11.53493900,-85.96199700,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Belén,10,88,RUBEN DARIO,KM 85½ CARRETERA PANAMERICANA A RIVAS.,11.62467000,-85.95368200,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO"
Rivas,Belén,10,88,SAN ANTONIO,DE LA ERMITA 300 VRS AL ESTE.,11.53559300,-85.91334700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Belén,10,88,CENTRO ESCOLAR CONCEPCION DE MARIA,DE LA ENTRADA HACIA LAS MESAS 3 KM AL NORTE.,11.56634100,-85.93846300,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Belén,10,88,CENTRO ESCOLAR MARIA AUXILIADORA,CANTIMPLORE CONTIGUO AL C/S CANTIMPLORE.,11.60433200,-85.97889800,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Belén,10,88,CENTRO ESCOLAR MARIA LUCRECIA ROCHA,DE LA PLAZA PUBLICA DE BELEN 2½ KM AL OESTE.,11.48312200,-85.89702100,"PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO"
Rivas,Belén,10,88,INSTITUTO NACIONAL ABRAHAN GRIMBERG V.,AVENIDA YAMEL RIOS.,11.50305800,-85.88534400,"SECUNDARIA REGULAR, IV CICLO, III CICLO"
Rivas,Belén,10,88,CENTRO ESCOLAR SAN MARCOS,KM 84 ½ CARRETERA PANAMERICA SUR 8 KM AL OESTE.,11.60909200,-86.00458700,"PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Belén,10,88,CENTRO ESCOLAR SAN JOSE DE LA MONTAÑA,BARRIO CUBA.,11.49032000,-85.92459900,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Belén,10,88,CENTRO ESCOLAR LA CRUZ,LA CRUZ CONTIGUO ALA ERMITA.,11.54226600,-85.93653600,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Belén,10,88,CENTRO ESCOLAR ENMANUEL MONGALO,DE LA IGLESIA EVANGELICA 150 VRS AL OESTE.,11.55135300,-85.95874000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Belén,10,88,CENTRO ESCOLAR DR. PEDRO J. CHAMORRO C.L NO. 2,KM 99½ CARRETERA PANAMERICANA SUR.,11.52285300,-85.89428100,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL"
Rivas,Belén,10,88,LICEO SAN JOSÉ DE BELÉN,ENTRADA DE BELÉN 800 MTS AL OESTE.,11.49930000,-85.88440000,"SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Buenos Aires,10,90,CENTRO ESCOLAR SANTO DOMINGO,COSTADO NORTE DEL CUADRO DE BEISBOL.,11.49577100,-85.82544400,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, III CICLO"
Rivas,Buenos Aires,10,90,COLEGIO SAN JOSE,CONTIGUO A CASA MISION SAN JOSE.,11.46600000,-85.81880000,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Buenos Aires,10,90,NUCLEO EDUCATIVO URBANO ALFREDO NARVAEZ,DEL CENTRO RECREATIVO ADOLFO ALVARADO 2 C AL OESTE.,11.46983800,-85.81861200,"PRIMARIA REGULAR, III CICLO, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Buenos Aires,10,90,NUCLEO EDUCATIVO RURAL ADOLFO ALVARADO,DEL CENTRO DE SALUD 300 VRS AL SUR.,11.63608100,-85.86376600,"SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Rivas,Buenos Aires,10,90,CENTRO ESCOLAR EL COCAL,CONTIGUO ALA CRUZ.,11.47268600,-85.83176100,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Buenos Aires,10,90,CENTRO ESCOLAR JESUS DEL RESCATE,HDA.TOLESMAYDA 500 VRS AL LAGO.,11.50565700,-85.79926300,"PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Buenos Aires,10,90,CENTRO ESCOLAR CORPUS,HACIENDA CORPUS.,11.68244000,-85.86637200,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Buenos Aires,10,90,CENTRO ESCOLAR EL ISLOTE,EL ISLOTE.,11.70316800,-85.88216600,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Buenos Aires,10,90,PREESCOLAR ANITA HOLMAN,DEL COLEGIO SAN JOSE 200 MTS AL NORTE.,11.46990000,-85.81990000,PREESCOLAR FORMAL MULTINIVEL
Rivas,Cárdenas,10,94,CENTRO ESCOLAR HUGO CHAVEZ FRIAS,DEL OSTIONAL 16 KM AL NOROESTE.,11.17089700,-85.68701800,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR HEROÍNA DEL CASTILLO,ZAPOTILLO.,11.15173000,-85.43250000,"PRIMARIA MULTIGRADO, III CICLO, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR 29 DE JUNIO,CANITA.,11.15173000,-85.43250000,"PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR FIDEL GONZALEZ,BO. LIBERACION CONTIGUO AL CEMENTERIO.,11.19664600,-85.51004900,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR 15 DE SEPTIEMBRE,RIO MENA.,11.14639000,-85.41706800,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR GIL GONZALEZ DAVILA,COLON NUEVO.,11.09634100,-85.22617500,"PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR CACIQUE DIRIANGEN,EL ACETUNO.,11.20931200,-85.65352900,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR FRANCISCO MORAZAN,EL TABLON.,11.13540600,-85.35447600,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR EL DIVINO NIÑO,SAPOA CONTIGUO AL CENTRO DE SALUD.,11.24907900,-85.62780300,"PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PREESCOLAR FORMAL, IV CICLO, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO"
Rivas,Cárdenas,10,94,CENTRO ESCOLAR ELOY CANALES,SOTACABALLO.,11.23269000,-85.64959000,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO, PRIMARIA REGULAR"
Rivas,Cárdenas,10,94,JOSEFA TOLEDO DE AGUERRI,CONTIGUO AL RIO TIRURI.,11.18371000,-85.49341500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Cárdenas,10,94,ALEJANDRO VEGAS MATUZ,LOS ANGELES.,11.13516100,-85.39893400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Cárdenas,10,94,EL CARMEN,COMUNIDAD EL CARMEN.,11.18047900,-85.66520700,PRIMARIA MULTIGRADO
Rivas,Cárdenas,10,94,CENTRO ESCOLAR SANTA ROSA,"PUENTE RIO SABALO 1KM A LA FRONTERA, CARRETERA PANAME.",11.16897000,-85.47063700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Cárdenas,10,94,CENTRO EDUCATIVO SAN MIGUEL,FRENTE AL CENTRO DE SALUD.,11.19510400,-85.51151900,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Moyogalpa,10,95,INSTITUTO NACIONAL JUAN ROBERTO SMITH,INST DE LA PLAZA PEDRO J CHAMORRO 300 MTS NORTE.,11.54558800,-85.69484200,"III CICLO, SECUNDARIA REGULAR, IV CICLO"
Rivas,Moyogalpa,10,95,RIGOBERTO CABEZAS,GASOLINERA SHEL 2 C AL SUR.,11.53823500,-85.69944000,"PRIMARIA REGULAR, PREESCOLAR FORMAL"
Rivas,Moyogalpa,10,95,CENTRO ESCOLAR LA CONCEPCION,DE LA PARADA 200 MTS AL OESTE.,11.55696600,-85.67475600,"PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Moyogalpa,10,95,NUESTRA SEÑORA DE GUADALUPE,COSTADO SUR FRENTE  IGLESIA CATOLICA.,11.52753500,-85.70429100,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Moyogalpa,10,95,CENTRO ESCOLAR GASPAR GARCIA LAVIANA,DEL CEMENTERIO LOS ANGELES 300 MTS AL NORTE.,11.50012800,-85.69854400,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL, SECUNDARIA REGULAR"
Rivas,Moyogalpa,10,95,CENTRO ESCOLAR EL SACRAMENTO,DE LA IGLESIA CATOLICA 600 MTS AL OESTE.,11.48488000,-85.67756000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Rivas,Moyogalpa,10,95,CENTRO ESCOLAR SAN JOSE DEL SUR,DE LA IGLESIA CATOLICA 250 VRS AL ESTE.,11.48627100,-85.65096500,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Moyogalpa,10,95,NICARAO,COSTADO SUR IGLESIA CATOLICA.,11.56956600,-85.65474200,PRIMARIA REGULAR
Rivas,Moyogalpa,10,95,CENTRO INFANTIL CRISTIANO NICARAGUENSE,EL TRIGURO LOS ANGELES.,11.48620000,-85.68750000,"PRIMARIA MULTIGRADO, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Moyogalpa,10,95,INSTITUTO NACIONAL LA FLOR,DEL TANQUE INAA 200 MTS AL OESTE.,11.56551300,-85.65895400,SECUNDARIA REGULAR
Rivas,Moyogalpa,10,95,ISRAEL - MOYOGALPA,DEL MUELLE 200VRS AL NORTE.,11.54170000,-85.69580000,"PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PRIMARIA REGULAR"
Rivas,Potosí,10,89,INSTITUTO NACIONAL BENJAMIN ZELEDON,DEL CENTRO DE SALUD 1 C NORTE 200 MTS AL NORTE.,11.49581100,-85.85383100,"III CICLO, SECUNDARIA REGULAR, IV CICLO"
Rivas,Potosí,10,89,SAN JOSE,CARRETERA PANAMERICANA JIÑOTES 300 VRS AL ESTE.,11.47549100,-85.85678000,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Potosí,10,89,CENTRO ESCOLAR SILVIA HERRERA LOPEZ,DEL INGENIO BENJAMIN ZELEDON 300 VRS AL SUR.,11.48165900,-85.83538900,"PREESCOLAR COMUNITARIO, III CICLO, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Potosí,10,89,CENTRO ESCOLAR SOFONIA SALVATIERRA,APOMPUA DE LA IGLESIA CATOLICA 300 VRS AL NORTE.,11.50890200,-85.85303400,"PREESCOLAR FORMAL, Primaria Comunitaria JYA, PRIMARIA REGULAR, III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Potosí,10,89,CENTRO ESCOLAR CARLOS GONZALEZ MARTINEZ,FRENTE A LA ALCALDIA MUNICIPAL.,11.49458000,-85.85645500,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL"
Rivas,Potosí,10,89,CENTRO ESCOLAR MARIA TERESA MARTINEZ,DE LAS CUATRO ESQUINA 25 VRS AL NORTE.,11.47766800,-85.84650500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA A DISTANCIA EN EL CAMPO"
Rivas,Potosí,10,89,CENTRO ESCOLAR BERTHA CUADRA,DE LA FINCA SAN EMILIO 500 VRS ABAJO.,11.51819700,-85.87292000,"PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, PRIMARIA MULTIGRADO"
Rivas,Potosí,10,89,CENTRO ESCOLAR JOSE DOLORES ESTRADA,KM 95 CARRETERA PANAMERICANA 800 MTS AL ESTE.,11.58624900,-85.89526500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Potosí,10,89,LAS BANDERAS,KILOMETRO 89½ CARRETERA PANAMERICANA.,11.60199300,-85.92420500,"PRIMARIA MULTIGRADO, III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Potosí,10,89,CENTRO ESCOLAR POZO DE ORO,POZO DE ORO.,11.63853200,-85.90339600,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Rivas,10,91,CENTRO ESCOLAR NUESTRA SEÑORA DEL ROSARIO,EL ROSARIO.,11.46481000,-85.85872000,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO"
Rivas,Rivas,10,91,JOSE ANTONIO RUIZ,SANTUARIO DE POPOYAPA 500 VRS AL NORTE.,11.45904700,-85.82572500,"PREESCOLAR FORMAL, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR"
Rivas,Rivas,10,91,CENTRO ESCOLAR RAFAELA HERRERA NO. 1,BO LAS PIEDRAS CALLE #2.,11.43506700,-85.84600700,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Rivas,10,91,CENTRO ESCOLAR SIMON BOLIVAR,DE LA IGLESIA EVANGELICA 200 MTS NORTE.,11.39986800,-85.89598100,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO, PRIMARIA REGULAR"
Rivas,Rivas,10,91,CENTRO ESCOLAR RAFAELA HERRERA NO. 2,LOS HORNITOS GUACHIPILIN.,11.40911600,-85.87844700,"PRIMARIA REGULAR, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR COMUNITARIO"
Rivas,Rivas,10,91,CENTRO ESCOLAR HUMBERTO A. LOPEZ,DE LA EIA 3 C DS AL SUR 80VRS AL OESTE.,11.43466300,-85.83394400,"PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Rivas,10,91,CENTRO ESCOLAR JUSTO SANTOS,BO HUMBERTO SANTANA (PALOS NEGROS).,11.44862700,-85.85151600,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, PRIMARIA MULTIGRADO"
Rivas,Rivas,10,91,INSTITUTO PÚBLICO ROSENDO LÓPEZ,BARRIO 19 DE JULIO FRENTE A GASOLINERA TEXACO.,11.44162900,-85.82337300,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO"
Rivas,Rivas,10,91,COLEGIO SANTO DOMINGO DE GUZMAN,CONTIGUO A MERCADO MUNICIPAL.,11.44029400,-85.83095000,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Rivas,10,91,CENTRO ESCOLAR SAN MARTIN,DE LA TEXACO 1 C AL NORTE 2 C ARRIBA.,11.44418400,-85.82418300,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR"
Rivas,Rivas,10,91,CENTRO ESCOLAR JOSE MARIA MONCADA,DE LA CRUZ ROJA ½C AL OESTE.,11.44127100,-85.82758800,"PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL"
Rivas,Rivas,10,91,ENGRACIA CHAVEZ MARTINEZ,PARROQUIA SAN PEDRO 4 C AL SUR 1 C AL ESTE.,11.43607900,-85.82514700,"PRIMARIA REGULAR, PREESCOLAR FORMAL"
Rivas,Rivas,10,91,CENTRO ESCOLAR MIGUEL LARREYNAGA,DEL RESTAURANTE LA ESTANCIA 75 VRS AL OESTE.,11.43399500,-85.81858000,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL"
Rivas,Rivas,10,91,CENTRO ESCOLAR SAN JERONIMO,CONTIGUO AL CENTRO DE SALUD.,11.38843800,-85.84862700,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR COMUNITARIO, SECUNDARIA REGULAR, PRIMARIA REGULAR"
Rivas,Rivas,10,91,RAUL BARRIOS TORREZ,CARRETERA PANAMERICANA SUR KM 121.,11.37939900,-85.76340600,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR"
Rivas,Rivas,10,91,CENTRO ESCOLAR JOSE DOLORES ESTRADA NO. 2,LOS CERROS KMTS 117 CARRETERA A TOLA.,11.45626800,-85.87689400,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL"
Rivas,Rivas,10,91,CENTRO ESCOLAR SAN RAFAEL ARCANGEL,KM 115 CARRETERA A TOLA.,11.45093300,-85.86460800,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL"
Rivas,Rivas,10,91,CENTRO ESCOLAR RUBEN DARIO,ULTIMA PARADA DE BUSES DE LA PUEBLA 5 KM AL SUR.,11.38612700,-85.81884400,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
